Subject,ROI,Cluster,ACW_s,ACW_grand_mean_s,Condition
sub-011,parsorbitalis-rh,3,0.12762816820276499,0.046996098659405114,EC
sub-011,parstriangularis-lh,3,0.07099654377880184,0.046996098659405114,EC
sub-011,parstriangularis-rh,3,0.082301267281106,0.046996098659405114,EC
sub-011,pericalcarine-lh,1,0.02210541474654378,0.046996098659405114,EC
sub-011,pericalcarine-rh,1,0.023329493087557603,0.046996098659405114,EC
sub-011,posteriorcingulate-lh,2,0.025813652073732717,0.046996098659405114,EC
sub-011,posteriorcingulate-rh,2,0.024049539170506912,0.046996098659405114,EC
sub-011,precentral-lh,3,0.027829781105990783,0.046996098659405114,EC
sub-011,precentral-rh,3,0.027865783410138248,0.046996098659405114,EC
sub-011,precuneus-lh,2,0.022861463133640552,0.046996098659405114,EC
sub-011,precuneus-rh,2,0.03135800691244239,0.046996098659405114,EC
sub-011,rostralmiddlefrontal-lh,3,0.06195996543778802,0.046996098659405114,EC
sub-011,rostralmiddlefrontal-rh,3,0.049647177419354836,0.046996098659405114,EC
sub-011,superiorfrontal-lh,3,0.02714573732718894,0.046996098659405114,EC
sub-011,superiorfrontal-rh,3,0.047631048387096774,0.046996098659405114,EC
sub-011,superiorparietal-lh,2,0.023617511520737326,0.046996098659405114,EC
sub-011,superiorparietal-rh,2,0.03643433179723502,0.046996098659405114,EC
sub-011,supramarginal-lh,2,0.04997119815668203,0.046996098659405114,EC
sub-011,supramarginal-rh,2,0.09637816820276497,0.046996098659405114,EC
sub-012,bankssts-lh,1,0.06797252415458938,0.03593852931488801,EC
sub-012,bankssts-rh,1,0.03910024154589372,0.03593852931488801,EC
sub-012,caudalmiddlefrontal-lh,3,0.08461654589371981,0.03593852931488801,EC
sub-012,caudalmiddlefrontal-rh,3,0.09710899758454106,0.03593852931488801,EC
sub-012,cuneus-lh,1,0.025135869565217392,0.03593852931488801,EC
sub-012,cuneus-rh,1,0.01577596618357488,0.03593852931488801,EC
sub-012,frontalpole-lh,3,0.0316274154589372,0.03593852931488801,EC
sub-012,frontalpole-rh,3,0.05687650966183575,0.03593852931488801,EC
sub-012,fusiform-lh,1,0.01917270531400966,0.03593852931488801,EC
sub-012,fusiform-rh,1,0.024418780193236716,0.03593852931488801,EC
sub-012,inferiorparietal-lh,2,0.09752415458937198,0.03593852931488801,EC
sub-012,inferiorparietal-rh,2,0.08559782608695653,0.03593852931488801,EC
sub-012,inferiortemporal-lh,1,0.020342693236714976,0.03593852931488801,EC
sub-012,inferiortemporal-rh,1,0.02698520531400966,0.03593852931488801,EC
sub-012,insula-lh,4,0.016757246376811596,0.03593852931488801,EC
sub-012,insula-rh,4,0.0154362922705314,0.03593852931488801,EC
sub-012,lateraloccipital-lh,1,0.015625,0.03593852931488801,EC
sub-012,lateraloccipital-rh,1,0.01570048309178744,0.03593852931488801,EC
sub-012,lingual-lh,1,0.021663647342995168,0.03593852931488801,EC
sub-012,lingual-rh,1,0.01958786231884058,0.03593852931488801,EC
sub-012,middletemporal-lh,1,0.03245772946859903,0.03593852931488801,EC
sub-012,middletemporal-rh,1,0.020644625603864736,0.03593852931488801,EC
sub-012,parsopercularis-lh,3,0.06151871980676329,0.03593852931488801,EC
sub-012,parsopercularis-rh,3,0.011435688405797102,0.03593852931488801,EC
sub-012,parsorbitalis-lh,3,0.043025362318840576,0.03593852931488801,EC
sub-012,parsorbitalis-rh,3,0.01554951690821256,0.03593852931488801,EC
sub-012,parstriangularis-lh,3,0.024003623188405796,0.03593852931488801,EC
sub-012,parstriangularis-rh,3,0.01158665458937198,0.03593852931488801,EC
sub-012,pericalcarine-lh,1,0.016455314009661836,0.03593852931488801,EC
sub-012,pericalcarine-rh,1,0.016832729468599032,0.03593852931488801,EC
sub-012,posteriorcingulate-lh,2,0.016266606280193236,0.03593852931488801,EC
sub-012,posteriorcingulate-rh,2,0.016115640096618356,0.03593852931488801,EC
sub-012,precentral-lh,3,0.04864885265700483,0.03593852931488801,EC
sub-012,precentral-rh,3,0.03226902173913043,0.03593852931488801,EC
sub-012,precuneus-lh,2,0.024381038647342996,0.03593852931488801,EC
sub-012,precuneus-rh,2,0.017512077294685992,0.03593852931488801,EC
sub-012,rostralmiddlefrontal-lh,3,0.043780193236714976,0.03593852931488801,EC
sub-012,rostralmiddlefrontal-rh,3,0.016228864734299516,0.03593852931488801,EC
sub-012,superiorfrontal-lh,3,0.02732487922705314,0.03593852931488801,EC
sub-012,superiorfrontal-rh,3,0.11496074879227053,0.03593852931488801,EC
sub-012,superiorparietal-lh,2,0.04562952898550725,0.03593852931488801,EC
sub-012,superiorparietal-rh,2,0.0196256038647343,0.03593852931488801,EC
sub-012,supramarginal-lh,2,0.06895380434782608,0.03593852931488801,EC
sub-012,supramarginal-rh,2,0.0390625,0.03593852931488801,EC
sub-013,bankssts-lh,1,0.018355582524271843,0.0632653905560459,EC
