Subject,ROI,Cluster,ACW_s,ACW_grand_mean_s,Condition
sub-018,parstriangularis-rh,3,0.008170871559633027,0.0198635581734779,EO
sub-018,pericalcarine-lh,1,0.017775229357798166,0.0198635581734779,EO
sub-018,pericalcarine-rh,1,0.028562213302752295,0.0198635581734779,EO
sub-018,posteriorcingulate-lh,2,0.01874283256880734,0.0198635581734779,EO
sub-018,posteriorcingulate-rh,2,0.018061926605504586,0.0198635581734779,EO
sub-018,precentral-lh,3,0.05898795871559633,0.0198635581734779,EO
sub-018,precentral-rh,3,0.018276949541284403,0.0198635581734779,EO
sub-018,precuneus-lh,2,0.02540854357798165,0.0198635581734779,EO
sub-018,precuneus-rh,2,0.02315080275229358,0.0198635581734779,EO
sub-018,rostralmiddlefrontal-lh,3,0.00885177752293578,0.0198635581734779,EO
sub-018,rostralmiddlefrontal-rh,3,0.008421731651376147,0.0198635581734779,EO
sub-018,superiorfrontal-lh,3,0.018671158256880736,0.0198635581734779,EO
sub-018,superiorfrontal-rh,3,0.01770355504587156,0.0198635581734779,EO
sub-018,superiorparietal-lh,2,0.02028383027522936,0.0198635581734779,EO
sub-018,superiorparietal-rh,2,0.020068807339449542,0.0198635581734779,EO
sub-018,supramarginal-lh,2,0.01601920871559633,0.0198635581734779,EO
sub-018,supramarginal-rh,2,0.023007454128440366,0.0198635581734779,EO
sub-019,bankssts-lh,1,0.06967089371980677,0.04790688817523057,EO
sub-019,bankssts-rh,1,0.05329106280193237,0.04790688817523057,EO
sub-019,caudalmiddlefrontal-lh,3,0.1204332729468599,0.04790688817523057,EO
sub-019,caudalmiddlefrontal-rh,3,0.13609601449275363,0.04790688817523057,EO
sub-019,cuneus-lh,1,0.05257397342995169,0.04790688817523057,EO
sub-019,cuneus-rh,1,0.035816727053140096,0.04790688817523057,EO
sub-019,frontalpole-lh,3,0.021663647342995168,0.04790688817523057,EO
sub-019,frontalpole-rh,3,0.017776268115942028,0.04790688817523057,EO
sub-019,fusiform-lh,1,0.041817632850241544,0.04790688817523057,EO
sub-019,fusiform-rh,1,0.029249698067632852,0.04790688817523057,EO
sub-019,inferiorparietal-lh,2,0.11703653381642512,0.04790688817523057,EO
sub-019,inferiorparietal-rh,2,0.07442632850241546,0.04790688817523057,EO
sub-019,inferiortemporal-lh,1,0.03170289855072464,0.04790688817523057,EO
sub-019,inferiortemporal-rh,1,0.02702294685990338,0.04790688817523057,EO
sub-019,insula-lh,4,0.025362318840579712,0.04790688817523057,EO
sub-019,insula-rh,4,0.03694897342995169,0.04790688817523057,EO
sub-019,lateraloccipital-lh,1,0.04713919082125604,0.04790688817523057,EO
sub-019,lateraloccipital-rh,1,0.030306461352657004,0.04790688817523057,EO
sub-019,lingual-lh,1,0.03121225845410628,0.04790688817523057,EO
sub-019,lingual-rh,1,0.0272493961352657,0.04790688817523057,EO
sub-019,middletemporal-lh,1,0.03151419082125604,0.04790688817523057,EO
sub-019,middletemporal-rh,1,0.030608393719806764,0.04790688817523057,EO
sub-019,parsopercularis-lh,3,0.022305253623188404,0.04790688817523057,EO
sub-019,parsopercularis-rh,3,0.10495923913043478,0.04790688817523057,EO
sub-019,parsorbitalis-lh,3,0.022229770531400968,0.04790688817523057,EO
sub-019,parsorbitalis-rh,3,0.050309480676328504,0.04790688817523057,EO
sub-019,parstriangularis-lh,3,0.018983997584541064,0.04790688817523057,EO
sub-019,parstriangularis-rh,3,0.057480374396135264,0.04790688817523057,EO
sub-019,pericalcarine-lh,1,0.04083635265700483,0.04790688817523057,EO
sub-019,pericalcarine-rh,1,0.030004528985507248,0.04790688817523057,EO
sub-019,posteriorcingulate-lh,2,0.029589371980676328,0.04790688817523057,EO
sub-019,posteriorcingulate-rh,2,0.025362318840579712,0.04790688817523057,EO
sub-019,precentral-lh,3,0.06748188405797101,0.04790688817523057,EO
sub-019,precentral-rh,3,0.07993659420289854,0.04790688817523057,EO
sub-019,precuneus-lh,2,0.04132699275362319,0.04790688817523057,EO
sub-019,precuneus-rh,2,0.020757850241545892,0.04790688817523057,EO
sub-019,rostralmiddlefrontal-lh,3,0.021210748792270532,0.04790688817523057,EO
sub-019,rostralmiddlefrontal-rh,3,0.05464975845410628,0.04790688817523057,EO
sub-019,superiorfrontal-lh,3,0.059442934782608696,0.04790688817523057,EO
sub-019,superiorfrontal-rh,3,0.04710144927536232,0.04790688817523057,EO
sub-019,superiorparietal-lh,2,0.043138586956521736,0.04790688817523057,EO
sub-019,superiorparietal-rh,2,0.04140247584541063,0.04790688817523057,EO
sub-019,supramarginal-lh,2,0.059291968599033816,0.04790688817523057,EO
sub-019,supramarginal-rh,2,0.08118206521739131,0.04790688817523057,EO
sub-020,bankssts-lh,1,0.06721769323671498,0.040362010046113304,EO
sub-020,bankssts-rh,1,0.06438707729468598,0.040362010046113304,EO
sub-020,caudalmiddlefrontal-lh,3,0.04513888888888889,0.040362010046113304,EO
sub-020,caudalmiddlefrontal-rh,3,0.04619565217391304,0.040362010046113304,EO
sub-020,cuneus-lh,1,0.03872282608695652,0.040362010046113304,EO
sub-020,cuneus-rh,1,0.035514794685990336,0.040362010046113304,EO
sub-020,frontalpole-lh,3,0.0737469806763285,0.040362010046113304,EO
sub-020,frontalpole-rh,3,0.051026570048309176,0.040362010046113304,EO
sub-020,fusiform-lh,1,0.052234299516908216,0.040362010046113304,EO
sub-020,fusiform-rh,1,0.043176328502415456,0.040362010046113304,EO
sub-020,inferiorparietal-lh,2,0.0541213768115942,0.040362010046113304,EO
sub-020,inferiorparietal-rh,2,0.02717391304347826,0.040362010046113304,EO
sub-020,inferiortemporal-lh,1,0.03313707729468599,0.040362010046113304,EO
sub-020,inferiortemporal-rh,1,0.036156400966183576,0.040362010046113304,EO
sub-020,insula-lh,4,0.018606582125603864,0.040362010046113304,EO
sub-020,insula-rh,4,0.029589371980676328,0.040362010046113304,EO
sub-020,lateraloccipital-lh,1,0.030193236714975844,0.040362010046113304,EO
sub-020,lateraloccipital-rh,1,0.04479921497584541,0.040362010046113304,EO
sub-020,lingual-lh,1,0.029174214975845412,0.040362010046113304,EO
sub-020,lingual-rh,1,0.04702596618357488,0.040362010046113304,EO
sub-020,middletemporal-lh,1,0.042572463768115944,0.040362010046113304,EO
sub-020,middletemporal-rh,1,0.042798913043478264,0.040362010046113304,EO
sub-020,parsopercularis-lh,3,0.024833937198067632,0.040362010046113304,EO
sub-020,parsopercularis-rh,3,0.08178592995169082,0.040362010046113304,EO
sub-020,parsorbitalis-lh,3,0.029476147342995168,0.040362010046113304,EO
sub-020,parsorbitalis-rh,3,0.06393417874396136,0.040362010046113304,EO
sub-020,parstriangularis-lh,3,0.021173007246376812,0.040362010046113304,EO
sub-020,parstriangularis-rh,3,0.07989885265700483,0.040362010046113304,EO
sub-020,pericalcarine-lh,1,0.029287439613526572,0.040362010046113304,EO
sub-020,pericalcarine-rh,1,0.04815821256038647,0.040362010046113304,EO
sub-020,posteriorcingulate-lh,2,0.026381340579710144,0.040362010046113304,EO
sub-020,posteriorcingulate-rh,2,0.026268115942028984,0.040362010046113304,EO
sub-020,precentral-lh,3,0.021927838164251208,0.040362010046113304,EO
sub-020,precentral-rh,3,0.050007548309178744,0.040362010046113304,EO
sub-020,precuneus-lh,2,0.02373943236714976,0.040362010046113304,EO
sub-020,precuneus-rh,2,0.025588768115942028,0.040362010046113304,EO
sub-020,rostralmiddlefrontal-lh,3,0.026721014492753624,0.040362010046113304,EO
sub-020,rostralmiddlefrontal-rh,3,0.029702596618357488,0.040362010046113304,EO
sub-020,superiorfrontal-lh,3,0.026305857487922704,0.040362010046113304,EO
sub-020,superiorfrontal-rh,3,0.036496074879227056,0.040362010046113304,EO
sub-020,superiorparietal-lh,2,0.030608393719806764,0.040362010046113304,EO
sub-020,superiorparietal-rh,2,0.0316274154589372,0.040362010046113304,EO
sub-020,supramarginal-lh,2,0.02766455314009662,0.040362010046113304,EO
sub-020,supramarginal-rh,2,0.06163194444444445,0.040362010046113304,EO
sub-021,bankssts-lh,1,0.03993476941747573,0.04264207993159753,EO
sub-021,bankssts-rh,1,0.06318264563106796,0.04264207993159753,EO
sub-021,caudalmiddlefrontal-lh,3,0.12503792475728157,0.04264207993159753,EO
sub-021,caudalmiddlefrontal-rh,3,0.07228458737864078,0.04264207993159753,EO
sub-021,cuneus-lh,1,0.05347390776699029,0.04264207993159753,EO
sub-021,cuneus-rh,1,0.031401699029126214,0.04264207993159753,EO
sub-021,frontalpole-lh,3,0.009367415048543689,0.04264207993159753,EO
sub-021,frontalpole-rh,3,0.010543082524271845,0.04264207993159753,EO
sub-021,fusiform-lh,1,0.03242566747572816,0.04264207993159753,EO
sub-021,fusiform-rh,1,0.050932949029126214,0.04264207993159753,EO
sub-021,inferiorparietal-lh,2,0.08396541262135922,0.04264207993159753,EO
sub-021,inferiorparietal-rh,2,0.057493932038834954,0.04264207993159753,EO
sub-021,inferiortemporal-lh,1,0.023134101941747573,0.04264207993159753,EO
sub-021,inferiortemporal-rh,1,0.03219811893203883,0.04264207993159753,EO
sub-021,insula-lh,4,0.038000606796116505,0.04264207993159753,EO
sub-021,insula-rh,4,0.019189927184466018,0.04264207993159753,EO
sub-021,lateraloccipital-lh,1,0.03056735436893204,0.04264207993159753,EO
sub-021,lateraloccipital-rh,1,0.02969508495145631,0.04264207993159753,EO
sub-021,lingual-lh,1,0.033222087378640776,0.04264207993159753,EO
sub-021,lingual-rh,1,0.04198270631067961,0.04264207993159753,EO
sub-021,middletemporal-lh,1,0.02601638349514563,0.04264207993159753,EO
sub-021,middletemporal-rh,1,0.05244993932038835,0.04264207993159753,EO
sub-021,parsopercularis-lh,3,0.01998634708737864,0.04264207993159753,EO
sub-021,parsopercularis-rh,3,0.015625,0.04264207993159753,EO
sub-021,parsorbitalis-lh,3,0.021465412621359224,0.04264207993159753,EO
sub-021,parsorbitalis-rh,3,0.010239684466019418,0.04264207993159753,EO
sub-021,parstriangularis-lh,3,0.06997117718446602,0.04264207993159753,EO
sub-021,parstriangularis-rh,3,0.011529126213592233,0.04264207993159753,EO
sub-021,pericalcarine-lh,1,0.036293992718446605,0.04264207993159753,EO
sub-021,pericalcarine-rh,1,0.03417020631067961,0.04264207993159753,EO
sub-021,posteriorcingulate-lh,2,0.029391686893203883,0.04264207993159753,EO
sub-021,posteriorcingulate-rh,2,0.028519417475728157,0.04264207993159753,EO
sub-021,precentral-lh,3,0.05089502427184466,0.04264207993159753,EO
sub-021,precentral-rh,3,0.04152760922330097,0.04264207993159753,EO
sub-021,precuneus-lh,2,0.04653367718446602,0.04264207993159753,EO
sub-021,precuneus-rh,2,0.038000606796116505,0.04264207993159753,EO
sub-021,rostralmiddlefrontal-lh,3,0.0670509708737864,0.04264207993159753,EO
sub-021,rostralmiddlefrontal-rh,3,0.022489381067961164,0.04264207993159753,EO
sub-021,superiorfrontal-lh,3,0.04789896844660194,0.04264207993159753,EO
sub-021,superiorfrontal-rh,3,0.046875,0.04264207993159753,EO
sub-021,superiorparietal-lh,2,0.0675439927184466,0.04264207993159753,EO
sub-021,superiorparietal-rh,2,0.050098604368932036,0.04264207993159753,EO
sub-021,supramarginal-lh,2,0.08055218446601942,0.04264207993159753,EO
sub-021,supramarginal-rh,2,0.0830931432038835,0.04264207993159753,EO
sub-022,bankssts-lh,1,0.014986478365384616,0.014266861068618882,EO
sub-022,bankssts-rh,1,0.01543719951923077,0.014266861068618882,EO
sub-022,caudalmiddlefrontal-lh,3,0.011155348557692308,0.014266861068618882,EO
sub-022,caudalmiddlefrontal-rh,3,0.011380709134615384,0.014266861068618882,EO
sub-022,cuneus-lh,1,0.025615985576923076,0.014266861068618882,EO
sub-022,cuneus-rh,1,0.02587890625,0.014266861068618882,EO
sub-022,frontalpole-lh,3,0.008451021634615384,0.014266861068618882,EO
sub-022,frontalpole-rh,3,0.008526141826923076,0.014266861068618882,EO
sub-022,fusiform-lh,1,0.015099158653846154,0.014266861068618882,EO
sub-022,fusiform-rh,1,0.017390324519230768,0.014266861068618882,EO
sub-022,inferiorparietal-lh,2,0.014873798076923076,0.014266861068618882,EO
sub-022,inferiorparietal-rh,2,0.020207331730769232,0.014266861068618882,EO
sub-022,inferiortemporal-lh,1,0.009314903846153846,0.014266861068618882,EO
sub-022,inferiortemporal-rh,1,0.007962740384615384,0.014266861068618882,EO
sub-022,insula-lh,4,0.012131911057692308,0.014266861068618882,EO
sub-022,insula-rh,4,0.008676382211538462,0.014266861068618882,EO
sub-022,lateraloccipital-lh,1,0.019493689903846152,0.014266861068618882,EO
sub-022,lateraloccipital-rh,1,0.015775240384615384,0.014266861068618882,EO
sub-022,lingual-lh,1,0.01318359375,0.014266861068618882,EO
sub-022,lingual-rh,1,0.01844200721153846,0.014266861068618882,EO
sub-022,middletemporal-lh,1,0.01416015625,0.014266861068618882,EO
sub-022,middletemporal-rh,1,0.01494891826923077,0.014266861068618882,EO
sub-022,parsopercularis-lh,3,0.008338341346153846,0.014266861068618882,EO
sub-022,parsopercularis-rh,3,0.010817307692307692,0.014266861068618882,EO
sub-022,parsorbitalis-lh,3,0.01006610576923077,0.014266861068618882,EO
sub-022,parsorbitalis-rh,3,0.008413461538461538,0.014266861068618882,EO
sub-022,parstriangularis-lh,3,0.008075420673076924,0.014266861068618882,EO
sub-022,parstriangularis-rh,3,0.008939302884615384,0.014266861068618882,EO
sub-022,pericalcarine-lh,1,0.028395432692307692,0.014266861068618882,EO
sub-022,pericalcarine-rh,1,0.016413762019230768,0.014266861068618882,EO
sub-022,posteriorcingulate-lh,2,0.01671424278846154,0.014266861068618882,EO
sub-022,posteriorcingulate-rh,2,0.017014723557692308,0.014266861068618882,EO
sub-022,precentral-lh,3,0.013221153846153846,0.014266861068618882,EO
sub-022,precentral-rh,3,0.0146484375,0.014266861068618882,EO
sub-022,precuneus-lh,2,0.017653245192307692,0.014266861068618882,EO
sub-022,precuneus-rh,2,0.016038161057692308,0.014266861068618882,EO
sub-022,rostralmiddlefrontal-lh,3,0.010516826923076924,0.014266861068618882,EO
sub-022,rostralmiddlefrontal-rh,3,0.009615384615384616,0.014266861068618882,EO
sub-022,superiorfrontal-lh,3,0.01600060096153846,0.014266861068618882,EO
sub-022,superiorfrontal-rh,3,0.016939603365384616,0.014266861068618882,EO
sub-022,superiorparietal-lh,2,0.016564002403846152,0.014266861068618882,EO
sub-022,superiorparietal-rh,2,0.019681490384615384,0.014266861068618882,EO
sub-022,supramarginal-lh,2,0.010629507211538462,0.014266861068618882,EO
sub-022,supramarginal-rh,2,0.00995342548076923,0.014266861068618882,EO
sub-023,bankssts-lh,1,0.036571557971014496,0.03033390974967062,EO
sub-023,bankssts-rh,1,0.017587560386473428,0.03033390974967062,EO
sub-023,caudalmiddlefrontal-lh,3,0.050460446859903384,0.03033390974967062,EO
sub-023,caudalmiddlefrontal-rh,3,0.058650362318840576,0.03033390974967062,EO
sub-023,cuneus-lh,1,0.04898852657004831,0.03033390974967062,EO
sub-023,cuneus-rh,1,0.029136473429951692,0.03033390974967062,EO
sub-023,frontalpole-lh,3,0.04657306763285024,0.03033390974967062,EO
sub-023,frontalpole-rh,3,0.051932367149758456,0.03033390974967062,EO
sub-023,fusiform-lh,1,0.0192481884057971,0.03033390974967062,EO
sub-023,fusiform-rh,1,0.03158967391304348,0.03033390974967062,EO
sub-023,inferiorparietal-lh,2,0.0310612922705314,0.03033390974967062,EO
sub-023,inferiorparietal-rh,2,0.026192632850241544,0.03033390974967062,EO
sub-023,inferiortemporal-lh,1,0.017247886473429952,0.03033390974967062,EO
sub-023,inferiortemporal-rh,1,0.019134963768115944,0.03033390974967062,EO
sub-023,insula-lh,4,0.014266304347826086,0.03033390974967062,EO
sub-023,insula-rh,4,0.022871376811594204,0.03033390974967062,EO
sub-023,lateraloccipital-lh,1,0.03340126811594203,0.03033390974967062,EO
sub-023,lateraloccipital-rh,1,0.017625301932367148,0.03033390974967062,EO
sub-023,lingual-lh,1,0.027853260869565216,0.03033390974967062,EO
sub-023,lingual-rh,1,0.024343297101449276,0.03033390974967062,EO
sub-023,middletemporal-lh,1,0.018983997584541064,0.03033390974967062,EO
sub-023,middletemporal-rh,1,0.02755132850241546,0.03033390974967062,EO
sub-023,parsopercularis-lh,3,0.01551177536231884,0.03033390974967062,EO
sub-023,parsopercularis-rh,3,0.021286231884057972,0.03033390974967062,EO
sub-023,parsorbitalis-lh,3,0.02377717391304348,0.03033390974967062,EO
sub-023,parsorbitalis-rh,3,0.02721165458937198,0.03033390974967062,EO
sub-023,parstriangularis-lh,3,0.015134359903381642,0.03033390974967062,EO
sub-023,parstriangularis-rh,3,0.024267814009661836,0.03033390974967062,EO
sub-023,pericalcarine-lh,1,0.028608091787439612,0.03033390974967062,EO
sub-023,pericalcarine-rh,1,0.042383756038647344,0.03033390974967062,EO
sub-023,posteriorcingulate-lh,2,0.024984903381642512,0.03033390974967062,EO
sub-023,posteriorcingulate-rh,2,0.026343599033816424,0.03033390974967062,EO
sub-023,precentral-lh,3,0.06385869565217392,0.03033390974967062,EO
sub-023,precentral-rh,3,0.035477053140096616,0.03033390974967062,EO
sub-023,precuneus-lh,2,0.034344806763285024,0.03033390974967062,EO
sub-023,precuneus-rh,2,0.03321256038647343,0.03033390974967062,EO
sub-023,rostralmiddlefrontal-lh,3,0.020833333333333332,0.03033390974967062,EO
sub-023,rostralmiddlefrontal-rh,3,0.0318161231884058,0.03033390974967062,EO
sub-023,superiorfrontal-lh,3,0.034835446859903384,0.03033390974967062,EO
sub-023,superiorfrontal-rh,3,0.027966485507246376,0.03033390974967062,EO
sub-023,superiorparietal-lh,2,0.03257095410628019,0.03033390974967062,EO
sub-023,superiorparietal-rh,2,0.04091183574879227,0.03033390974967062,EO
sub-023,supramarginal-lh,2,0.021588164251207728,0.03033390974967062,EO
sub-023,supramarginal-rh,2,0.036496074879227056,0.03033390974967062,EO
sub-024,bankssts-lh,1,0.034420289855072464,0.026189201800614844,EO
sub-024,bankssts-rh,1,0.028570350241545892,0.026189201800614844,EO
sub-024,caudalmiddlefrontal-lh,3,0.04653532608695652,0.026189201800614844,EO
sub-024,caudalmiddlefrontal-rh,3,0.029966787439613528,0.026189201800614844,EO
sub-024,cuneus-lh,1,0.03241998792270531,0.026189201800614844,EO
sub-024,cuneus-rh,1,0.021173007246376812,0.026189201800614844,EO
sub-024,frontalpole-lh,3,0.01921044685990338,0.026189201800614844,EO
sub-024,frontalpole-rh,3,0.026230374396135264,0.026189201800614844,EO
sub-024,fusiform-lh,1,0.02339975845410628,0.026189201800614844,EO
sub-024,fusiform-rh,1,0.025211352657004832,0.026189201800614844,EO
sub-024,inferiorparietal-lh,2,0.06348128019323672,0.026189201800614844,EO
sub-024,inferiorparietal-rh,2,0.01973882850241546,0.026189201800614844,EO
sub-024,inferiortemporal-lh,1,0.028910024154589372,0.026189201800614844,EO
sub-024,inferiortemporal-rh,1,0.024381038647342996,0.026189201800614844,EO
sub-024,insula-lh,4,0.026909722222222224,0.026189201800614844,EO
sub-024,insula-rh,4,0.022418478260869564,0.026189201800614844,EO
sub-024,lateraloccipital-lh,1,0.022003321256038648,0.026189201800614844,EO
sub-024,lateraloccipital-rh,1,0.017474335748792272,0.026189201800614844,EO
sub-024,lingual-lh,1,0.025135869565217392,0.026189201800614844,EO
sub-024,lingual-rh,1,0.022758152173913044,0.026189201800614844,EO
sub-024,middletemporal-lh,1,0.030683876811594204,0.026189201800614844,EO
sub-024,middletemporal-rh,1,0.024720712560386472,0.026189201800614844,EO
sub-024,parsopercularis-lh,3,0.012945350241545894,0.026189201800614844,EO
sub-024,parsopercularis-rh,3,0.021474939613526572,0.026189201800614844,EO
sub-024,parsorbitalis-lh,3,0.021739130434782608,0.026189201800614844,EO
sub-024,parsorbitalis-rh,3,0.019059480676328504,0.026189201800614844,EO
sub-024,parstriangularis-lh,3,0.01947463768115942,0.026189201800614844,EO
sub-024,parstriangularis-rh,3,0.01585144927536232,0.026189201800614844,EO
sub-024,pericalcarine-lh,1,0.023022342995169084,0.026189201800614844,EO
sub-024,pericalcarine-rh,1,0.021927838164251208,0.026189201800614844,EO
sub-024,posteriorcingulate-lh,2,0.02366394927536232,0.026189201800614844,EO
sub-024,posteriorcingulate-rh,2,0.02370169082125604,0.026189201800614844,EO
sub-024,precentral-lh,3,0.044497282608695655,0.026189201800614844,EO
sub-024,precentral-rh,3,0.022682669082125604,0.026189201800614844,EO
sub-024,precuneus-lh,2,0.024154589371980676,0.026189201800614844,EO
sub-024,precuneus-rh,2,0.021814613526570048,0.026189201800614844,EO
sub-024,rostralmiddlefrontal-lh,3,0.02347524154589372,0.026189201800614844,EO
sub-024,rostralmiddlefrontal-rh,3,0.021286231884057972,0.026189201800614844,EO
sub-024,superiorfrontal-lh,3,0.03158967391304348,0.026189201800614844,EO
sub-024,superiorfrontal-rh,3,0.035363828502415456,0.026189201800614844,EO
sub-024,superiorparietal-lh,2,0.027740036231884056,0.026189201800614844,EO
sub-024,superiorparietal-rh,2,0.025777475845410628,0.026189201800614844,EO
sub-024,supramarginal-lh,2,0.03174064009661836,0.026189201800614844,EO
sub-024,supramarginal-rh,2,0.02358846618357488,0.026189201800614844,EO
sub-025,bankssts-lh,1,0.1101298309178744,0.037262914470794904,EO
sub-025,bankssts-rh,1,0.042421497584541064,0.037262914470794904,EO
sub-025,caudalmiddlefrontal-lh,3,0.10945048309178744,0.037262914470794904,EO
sub-025,caudalmiddlefrontal-rh,3,0.03204257246376811,0.037262914470794904,EO
sub-025,cuneus-lh,1,0.030759359903381644,0.037262914470794904,EO
sub-025,cuneus-rh,1,0.022946859903381644,0.037262914470794904,EO
sub-025,frontalpole-lh,3,0.011926328502415458,0.037262914470794904,EO
sub-025,frontalpole-rh,3,0.00966183574879227,0.037262914470794904,EO
sub-025,fusiform-lh,1,0.026192632850241544,0.037262914470794904,EO
sub-025,fusiform-rh,1,0.04068538647342995,0.037262914470794904,EO
sub-025,inferiorparietal-lh,2,0.12669836956521738,0.037262914470794904,EO
sub-025,inferiorparietal-rh,2,0.042949879227053143,0.037262914470794904,EO
sub-025,inferiortemporal-lh,1,0.029551630434782608,0.037262914470794904,EO
sub-025,inferiortemporal-rh,1,0.025513285024154588,0.037262914470794904,EO
sub-025,insula-lh,4,0.015323067632850242,0.037262914470794904,EO
sub-025,insula-rh,4,0.01936141304347826,0.037262914470794904,EO
sub-025,lateraloccipital-lh,1,0.0653683574879227,0.037262914470794904,EO
sub-025,lateraloccipital-rh,1,0.017096920289855072,0.037262914470794904,EO
sub-025,lingual-lh,1,0.04117602657004831,0.037262914470794904,EO
sub-025,lingual-rh,1,0.029325181159420288,0.037262914470794904,EO
sub-025,middletemporal-lh,1,0.0394399154589372,0.037262914470794904,EO
sub-025,middletemporal-rh,1,0.042006340579710144,0.037262914470794904,EO
sub-025,parsopercularis-lh,3,0.011511171497584542,0.037262914470794904,EO
sub-025,parsopercularis-rh,3,0.017059178743961352,0.037262914470794904,EO
sub-025,parsorbitalis-lh,3,0.01173762077294686,0.037262914470794904,EO
sub-025,parsorbitalis-rh,3,0.008869263285024154,0.037262914470794904,EO
sub-025,parstriangularis-lh,3,0.009057971014492754,0.037262914470794904,EO
sub-025,parstriangularis-rh,3,0.012983091787439614,0.037262914470794904,EO
sub-025,pericalcarine-lh,1,0.07955917874396136,0.037262914470794904,EO
sub-025,pericalcarine-rh,1,0.03811896135265701,0.037262914470794904,EO
sub-025,posteriorcingulate-lh,2,0.021210748792270532,0.037262914470794904,EO
sub-025,posteriorcingulate-rh,2,0.02366394927536232,0.037262914470794904,EO
sub-025,precentral-lh,3,0.051743659420289856,0.037262914470794904,EO
sub-025,precentral-rh,3,0.021927838164251208,0.037262914470794904,EO
sub-025,precuneus-lh,2,0.027740036231884056,0.037262914470794904,EO
sub-025,precuneus-rh,2,0.021625905797101448,0.037262914470794904,EO
sub-025,rostralmiddlefrontal-lh,3,0.016757246376811596,0.037262914470794904,EO
sub-025,rostralmiddlefrontal-rh,3,0.008718297101449276,0.037262914470794904,EO
sub-025,superiorfrontal-lh,3,0.018040458937198068,0.037262914470794904,EO
sub-025,superiorfrontal-rh,3,0.043968900966183576,0.037262914470794904,EO
sub-025,superiorparietal-lh,2,0.04879981884057971,0.037262914470794904,EO
sub-025,superiorparietal-rh,2,0.060046799516908216,0.037262914470794904,EO
sub-025,supramarginal-lh,2,0.09280646135265701,0.037262914470794904,EO
sub-025,supramarginal-rh,2,0.06359450483091787,0.037262914470794904,EO
sub-026,bankssts-lh,1,0.07592536407766991,0.05565458131067961,EO
sub-026,bankssts-rh,1,0.1265549150485437,0.05565458131067961,EO
sub-026,caudalmiddlefrontal-lh,3,0.09788379854368932,0.05565458131067961,EO
sub-026,caudalmiddlefrontal-rh,3,0.10607554611650485,0.05565458131067961,EO
sub-026,cuneus-lh,1,0.0367870145631068,0.05565458131067961,EO
sub-026,cuneus-rh,1,0.03860740291262136,0.05565458131067961,EO
sub-026,frontalpole-lh,3,0.028595266990291263,0.05565458131067961,EO
sub-026,frontalpole-rh,3,0.022868628640776698,0.05565458131067961,EO
sub-026,fusiform-lh,1,0.028633191747572815,0.05565458131067961,EO
sub-026,fusiform-rh,1,0.04380309466019418,0.05565458131067961,EO
sub-026,inferiorparietal-lh,2,0.07933859223300971,0.05565458131067961,EO
sub-026,inferiorparietal-rh,2,0.05032615291262136,0.05565458131067961,EO
sub-026,inferiortemporal-lh,1,0.03417020631067961,0.05565458131067961,EO
sub-026,inferiortemporal-rh,1,0.06318264563106796,0.05565458131067961,EO
sub-026,insula-lh,4,0.015625,0.05565458131067961,EO
sub-026,insula-rh,4,0.03822815533980582,0.05565458131067961,EO
sub-026,lateraloccipital-lh,1,0.039214199029126214,0.05565458131067961,EO
sub-026,lateraloccipital-rh,1,0.02131371359223301,0.05565458131067961,EO
sub-026,lingual-lh,1,0.048012742718446605,0.05565458131067961,EO
sub-026,lingual-rh,1,0.04198270631067961,0.05565458131067961,EO
sub-026,middletemporal-lh,1,0.02256523058252427,0.05565458131067961,EO
sub-026,middletemporal-rh,1,0.040162317961165046,0.05565458131067961,EO
sub-026,parsopercularis-lh,3,0.09378792475728155,0.05565458131067961,EO
sub-026,parsopercularis-rh,3,0.134936286407767,0.05565458131067961,EO
sub-026,parsorbitalis-lh,3,0.0792627427184466,0.05565458131067961,EO
sub-026,parsorbitalis-rh,3,0.0345873786407767,0.05565458131067961,EO
sub-026,parstriangularis-lh,3,0.07983161407766991,0.05565458131067961,EO
sub-026,parstriangularis-rh,3,0.09139866504854369,0.05565458131067961,EO
sub-026,pericalcarine-lh,1,0.026395631067961164,0.05565458131067961,EO
sub-026,pericalcarine-rh,1,0.029733009708737865,0.05565458131067961,EO
sub-026,posteriorcingulate-lh,2,0.023134101941747573,0.05565458131067961,EO
sub-026,posteriorcingulate-rh,2,0.02252730582524272,0.05565458131067961,EO
sub-026,precentral-lh,3,0.029277912621359224,0.05565458131067961,EO
sub-026,precentral-rh,3,0.09249848300970874,0.05565458131067961,EO
sub-026,precuneus-lh,2,0.02969508495145631,0.05565458131067961,EO
sub-026,precuneus-rh,2,0.023361650485436893,0.05565458131067961,EO
sub-026,rostralmiddlefrontal-lh,3,0.08605127427184465,0.05565458131067961,EO
sub-026,rostralmiddlefrontal-rh,3,0.10190382281553398,0.05565458131067961,EO
sub-026,superiorfrontal-lh,3,0.0736498786407767,0.05565458131067961,EO
sub-026,superiorfrontal-rh,3,0.07239836165048544,0.05565458131067961,EO
sub-026,superiorparietal-lh,2,0.04509253640776699,0.05565458131067961,EO
sub-026,superiorparietal-rh,2,0.03959344660194175,0.05565458131067961,EO
sub-026,supramarginal-lh,2,0.04899878640776699,0.05565458131067961,EO
sub-026,supramarginal-rh,2,0.09082979368932038,0.05565458131067961,EO
